8,29,27,21,29,1.0,12.0,24.0,27.0,12.0,8.0,27.0,1.0,7.0,27.0,1.0,21.0,25.0,14.0,27.0,18.0,29.0,27.0,20.0,1.0,1.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,27,29,1,2,21.0,10.0,1.0,1.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,21,7,18,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,27,24,21,22,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,8,22,1,17,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,21,23,25,5,11.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,26,22,15,27,9.0,9.0,7.0,18.0,0.0,22.0,5.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,29,26,8,26,18.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,26,17,11,11,14.0,18.0,1.0,14.0,25.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,14,23,3,3,25.0,15.0,4.0,10.0,13.0,21.0,13.0,14.0,14.0,14.0,19.0,10.0,11.0,13.0,1.0,23.0,14.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,8,8,13,23,27.0,13.0,29.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,17,29,29,19,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,21,21,16,29,5.0,8.0,29.0,18.0,21.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,26,25,20,12,10.0,12.0,15.0,21.0,10.0,19.0,27.0,26.0,21.0,14.0,11.0,12.0,21.0,13.0,1.0,12.0,3.0,11.0,26.0,10.0,26.0,25.0,16.0,23.0,25.0,3.0,15.0,14.0,28.0,14.0,8.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,11,14,27,19,20.0,26.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,14,14,11,26.0,2.0,8.0,29.0,22.0,14.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,12,16,7,29,26.0,2.0,12.0,11.0,27.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,21,23,14,15,6.0,14.0,13.0,17.0,23.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,14,16,11,8,26.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,10,21,22,5,4.0,15.0,14.0,14.0,26.0,18.0,2.0,10.0,21.0,11.0,0.0,14.0,2.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,23,27,29,13,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,24,8,13,4,25.0,9.0,14.0,27.0,0.0,14.0,26.0,28.0,3.0,10.0,14.0,14.0,11.0,14.0,15.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,13,23,29,10,17.0,1.0,27.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,11,24,8,22,27.0,8.0,11.0,1.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,13,8,25,24,27.0,1.0,20.0,23.0,28.0,25.0,25.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,4,4,11,11,27.0,29.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,21,20,10,24,15.0,15.0,21.0,1.0,8.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,13,17,10,28.0,26.0,15.0,10.0,29.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,22,11,8,8,2.0,26.0,18.0,13.0,23.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15,29,26,21,18.0,26.0,17.0,16.0,15.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,18,21,2,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,15,8,1,12,11.0,12.0,8.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,1,4,18,3,15.0,26.0,13.0,28.0,11.0,14.0,6.0,23.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,25,28,28,14,14.0,16.0,11.0,18.0,6.0,21.0,1.0,15.0,12.0,8.0,9.0,26.0,10.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,14,14,11,15,18.0,18.0,14.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,22,14,7,14,14.0,18.0,14.0,15.0,14.0,3.0,14.0,6.0,14.0,7.0,14.0,14.0,14.0,0.0,28.0,14.0,25.0,25.0,14.0,29.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,26,14,29,14,14.0,14.0,14.0,24.0,1.0,16.0,22.0,15.0,20.0,14.0,14.0,25.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,2,8,12,8.0,29.0,27.0,20.0,20.0,12.0,20.0,25.0,1.0,27.0,27.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,22,7,4,15.0,25.0,21.0,20.0,4.0,10.0,2.0,3.0,24.0,24.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,13,1,12,8.0,20.0,13.0,11.0,1.0,13.0,13.0,21.0,11.0,3.0,16.0,19.0,12.0,1.0,21.0,8.0,13.0,8.0,15.0,29.0,7.0,15.0,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,23,16,13,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,12,12,5,12.0,12.0,12.0,27.0,21.0,1.0,12.0,2.0,10.0,1.0,25.0,27.0,8.0,1.0,11.0,21.0,7.0,10.0,20.0,19.0,26.0,26.0,2.0,28.0,3.0,23.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,2,8,12,8.0,29.0,27.0,20.0,20.0,12.0,20.0,25.0,1.0,27.0,27.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,22,7,4,15.0,25.0,21.0,20.0,4.0,10.0,2.0,3.0,24.0,24.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,13,1,12,8.0,20.0,13.0,11.0,1.0,13.0,13.0,21.0,11.0,3.0,16.0,19.0,12.0,1.0,21.0,8.0,13.0,8.0,15.0,29.0,7.0,15.0,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,23,16,13,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,12,12,5,12.0,12.0,12.0,27.0,21.0,1.0,12.0,2.0,10.0,1.0,25.0,27.0,8.0,1.0,11.0,21.0,7.0,10.0,20.0,19.0,26.0,26.0,2.0,28.0,3.0,23.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,20,29,29,1.0,7.0,8.0,13.0,20.0,20.0,15.0,14.0,8.0,1.0,13.0,7.0,12.0,8.0,0.0,3.0,20.0,28.0,20.0,11.0,4.0,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,8,29,13,13.0,29.0,22.0,18.0,20.0,13.0,13.0,14.0,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,2,8,12,8.0,29.0,27.0,20.0,20.0,12.0,20.0,25.0,1.0,27.0,27.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,15,22,7,4,15.0,25.0,21.0,20.0,4.0,10.0,2.0,3.0,24.0,24.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,13,1,12,8.0,20.0,13.0,11.0,1.0,13.0,13.0,21.0,11.0,3.0,16.0,19.0,12.0,1.0,21.0,8.0,13.0,8.0,15.0,29.0,7.0,15.0,3.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,10,23,16,13,8.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,7,12,12,5,12.0,12.0,12.0,27.0,21.0,1.0,12.0,2.0,10.0,1.0,25.0,27.0,8.0,1.0,11.0,21.0,7.0,10.0,20.0,19.0,26.0,26.0,2.0,28.0,3.0,23.0,12.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,22,20,29,29,1.0,7.0,8.0,13.0,20.0,20.0,15.0,14.0,8.0,1.0,13.0,7.0,12.0,8.0,0.0,3.0,20.0,28.0,20.0,11.0,4.0,16.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,26,8,29,13,13.0,29.0,22.0,18.0,20.0,13.0,13.0,14.0,25.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,15,16,13,1,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,16,4,25,2,2.0,4.0,17.0,7.0,11.0,11.0,3.0,7.0,4.0,2.0,19.0,4.0,16.0,13.0,10.0,3.0,5.0,0.0,27.0,12.0,21.0,26.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,16,0,0,23,11.0,3.0,10.0,3.0,7.0,0.0,10.0,8.0,11.0,7.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,3,25,7,13,15.0,23.0,29.0,2.0,2.0,13.0,13.0,17.0,15.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,24,11,26,17,2.0,15.0,13.0,15.0,27.0,24.0,9.0,27.0,8.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20,7,26,3,11.0,7.0,7.0,3.0,3.0,10.0,7.0,0.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,23,7,5,17,13.0,25.0,14.0,22.0,25.0,7.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8,22,0,24,3.0,7.0,18.0,26.0,3.0,0.0,10.0,20.0,18.0,18.0,16.0,7.0,14.0,18.0,18.0,18.0,0.0,11.0,18.0,26.0,27.0,10.0,18.0,18.0,10.0,18.0,28.0,7.0,8.0,20.0,3.0,18.0,29.0,13.0,21.0,8.0,11.0,13.0,11.0,13.0,26.0,10.0,15.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,14,25,20,7,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,12,25,18,11,8.0,28.0,3.0,12.0,18.0,11.0,23.0,10.0,23.0,11.0,8.0,8.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,3,13,13,11.0,28.0,28.0,16.0,13.0,21.0,5.0,21.0,4.0,13.0,10.0,13.0,2.0,7.0,11.0,22.0,25.0,7.0,19.0,2.0,4.0,22.0,25.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,11,29,13,13,26.0,7.0,13.0,15.0,7.0,25.0,7.0,16.0,13.0,4.0,13.0,11.0,13.0,25.0,7.0,7.0,10.0,26.0,20.0,11.0,13.0,4.0,20.0,16.0,13.0,25.0,25.0,7.0,7.0,29.0,26.0,13.0,7.0,23.0,26.0,20.0,25.0,25.0,7.0,7.0,5.0,7.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,11,22,13,23,13.0,12.0,1.0,1.0,13.0,10.0,0.0,20.0,13.0,23.0,6.0,8.0,20.0,4.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,8,13,16,13,13.0,26.0,2.0,24.0,26.0,25.0,25.0,8.0,8.0,13.0,13.0,13.0,20.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,8,8,29,13,18.0,12.0,13.0,27.0,20.0,21.0,1.0,13.0,10.0,20.0,13.0,13.0,10.0,20.0,21.0,27.0,1.0,27.0,29.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2,5,27,22,19.0,2.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,5,21,29,27,21.0,20.0,27.0,5.0,21.0,27.0,12.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,20,13,1,1,27.0,20.0,7.0,27.0,29.0,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,13,8,20,23,13.0,20.0,13.0,12.0,8.0,9.0,12.0,25.0,11.0,12.0,20.0,17.0,13.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,20,12,4,11,25.0,25.0,20.0,4.0,27.0,18.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,18,13,2,12,25.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13,7,7,23,0.0,11.0,10.0,3.0,25.0,11.0,3.0,3.0,3.0,13.0,29.0,20.0,11.0,13.0,12.0,3.0,25.0,1.0,3.0,7.0,12.0,9.0,1.0,8.0,13.0,11.0,16.0,7.0,0.0,0.0,3.0,0.0,0.0,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,9,23,6,22,6.0,16.0,22.0,15.0,28.0,22.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2,5,19,26,11.0,7.0,23.0,3.0,19.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,15,4,2,17,7.0,11.0,2.0,2.0,22.0,15.0,7.0,23.0,7.0,15.0,23.0,4.0,18.0,11.0,2.0,11.0,22.0,2.0,5.0,7.0,11.0,13.0,11.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,28,29,13,7,7.0,7.0,16.0,7.0,13.0,16.0,11.0,7.0,21.0,25.0,15.0,13.0,25.0,10.0,25.0,11.0,7.0,6.0,11.0,25.0,18.0,17.0,4.0,13.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,8,27,8,13,9.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,25,8,13,2,20.0,13.0,25.0,10.0,13.0,20.0,13.0,8.0,7.0,24.0,11.0,11.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,15,7,6,4,25.0,21.0,10.0,18.0,26.0,25.0,4.0,11.0,0.0,7.0,2.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,1,8,21,18,12.0,1.0,27.0,1.0,20.0,29.0,27.0,1.0,1.0,1.0,21.0,29.0,1.0,1.0,29.0,1.0,18.0,7.0,10.0,2.0,14.0,27.0,29.0,18.0,18.0,15.0,12.0,6.0,14.0,11.0,5.0,15.0,2.0,28.0,16.0,14.0,16.0,29.0,9.0,14.0,29.0,14.0,14.0,18.0,28.0,28.0,14.0,0.0,26.0,29.0,12.0,11.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,25,14,25,12,20.0,5.0,5.0,27.0,8.0,25.0,0.0,8.0,10.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,15,23,2,15,10.0,23.0,0.0,15.0,14.0,25.0,14.0,17.0,2.0,10.0,15.0,19.0,15.0,16.0,6.0,23.0,27.0,2.0,15.0,2.0,11.0,10.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,20,3,1,1,17.0,2.0,13.0,13.0,10.0,11.0,12.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,8,13,29,20.0,11.0,20.0,20.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,28,20,13,7,20.0,28.0,13.0,13.0,8.0,12.0,9.0,29.0,10.0,20.0,22.0,13.0,3.0,1.0,8.0,22.0,18.0,29.0,2.0,5.0,12.0,7.0,2.0,11.0,27.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,13,12,10,19,10.0,8.0,8.0,8.0,27.0,25.0,11.0,12.0,20.0,1.0,23.0,25.0,21.0,12.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,13,17,12,13,17.0,1.0,20.0,13.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,13,16,28,7,25.0,28.0,28.0,28.0,7.0,16.0,16.0,3.0,10.0,3.0,7.0,28.0,28.0,14.0,14.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,20,24,4,5,2.0,25.0,4.0,2.0,24.0,4.0,24.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,29,20,8,18,26.0,26.0,12.0,13.0,13.0,20.0,13.0,28.0,13.0,13.0,13.0,1.0,29.0,13.0,8.0,29.0,27.0,13.0,29.0,20.0,13.0,1.0,12.0,10.0,28.0,8.0,29.0,8.0,16.0,29.0,13.0,12.0,13.0,13.0,13.0,1.0,29.0,10.0,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16,29,6,16,13.0,7.0,7.0,13.0,13.0,10.0,11.0,11.0,25.0,13.0,26.0,4.0,4.0,29.0,15.0,11.0,26.0,26.0,21.0,7.0,20.0,13.0,25.0,3.0,26.0,5.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,21,4,7,12,23.0,3.0,13.0,27.0,20.0,5.0,12.0,21.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,19,18,10,4,18.0,3.0,18.0,16.0,2.0,14.0,10.0,18.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,3,2,28,18,26.0,14.0,16.0,2.0,5.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,16,12,20,21,27.0,5.0,7.0,25.0,11.0,11.0,11.0,8.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,13,25,12,11,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,13,13,13,20,22.0,26.0,20.0,29.0,13.0,13.0,20.0,27.0,18.0,11.0,27.0,22.0,2.0,20.0,15.0,28.0,20.0,19.0,11.0,9.0,7.0,2.0,18.0,25.0,20.0,29.0,21.0,4.0,15.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,7,3,25,13,3.0,13.0,15.0,7.0,19.0,29.0,21.0,20.0,11.0,12.0,0.0,10.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,9,9,25,3,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,1,10,17,11,9.0,22.0,22.0,26.0,11.0,19.0,21.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,16,15,23,27,8.0,6.0,15.0,19.0,20.0,3.0,10.0,6.0,10.0,15.0,7.0,12.0,15.0,29.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,3,13,13,20,4.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,16,2,15,23,23.0,15.0,11.0,15.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
